"tconst","title","FirstGenre","genres","titleType","runtimeMinutes","isAdult","averageRating","numVotes","directors","primaryName","birthYear","deathYear","primaryProfession"
"tt9121144","Generasi Micin","Comedy","Comedy,Drama","movie","88","0",5.6,139,"nm3160391","Fajar Nugros","1979",NA,"director,writer,producer"
"tt8071062","Honor Killing","Action","Action","movie","67","0",4,57,"nm3163877","Mercedes","1985",NA,"actress,director,writer"
"tt7948752","Food for Thought","Drama","Drama,Short","short","2","0",8,12,"nm3169799","Dustin Brown","1989",NA,"editor,director,writer"
"tt9184150","Foster Home Seance","Horror","Horror","movie","80","0",2.8,73,"nm3181865","Frank Powers","1975",NA,"actor,producer,director"
"tt8262920","The Death of Man","Drama","Drama,Horror,Short","short","15","0",8.6,5,"nm3197908","Thiago Moyses","1981",NA,"visual_effects,director,writer"
"tt8612792","Odnajde cie","Crime","Crime,Drama,Thriller","movie","79","0",4.5,167,"nm3200442","Beata Dzianowicz","1969",NA,"miscellaneous,director,writer"
"tt8108034","Nota","Drama","Drama","movie","145","0",6.2,3029,"nm3201973","Anand Shankar","1986",NA,"director,writer,assistant_director"
"tt8431436","Parabellum","Crime","Crime,Short","short","26","0",6.1,17,"nm3202398","Andrei Cretulescu","1974",NA,"producer,director,writer"
"tt9473972","Christmas Eve","Drama","Drama,Short","short","42","0",7.1,16,"nm3204674","Joshua Otis Miller","1982",NA,"director,producer,writer"
"tt8324754","An American Ghost Tail","Horror","Horror","movie","120","0",7.8,43,"nm3205229","Shawn Welling","1964",NA,"director,writer,actor"
"tt8702008","El bosque negro","Horror","Horror","movie","98","0",5.7,403,"nm3208867","Rodrigo Aragão","1977",NA,"director,writer,make_up_department"
"tt7901408","Mosadereh","Comedy","Comedy,Drama","movie","97","0",4.8,1944,"nm3213784","Mehran Ahmadi","1974",NA,"actor,director,assistant_director"
"tt8694440","Creepypasta","Horror","Horror,Mystery,Thriller","tvSeries","20","0",7.3,10,"nm3220274","Manny Velazquez","1998",NA,"writer,director,producer"
"tt8115014","Tiny Terrors","Horror","Horror","movie","70","0",2.8,8,"nm3220274","Manny Velazquez","1998",NA,"writer,director,producer"
"tt9146318","KKKillers","Horror","Horror,Thriller","movie","77","0",3.2,25,"nm3220274","Manny Velazquez","1998",NA,"writer,director,producer"
"tt8571958","Clown Footage","Horror","Horror","movie","70","0",2.3,23,"nm3220274","Manny Velazquez","1998",NA,"writer,director,producer"
"tt8793286","Octoberfest","Crime","Crime,Drama,Horror","movie","71","0",2.6,15,"nm3220274","Manny Velazquez","1998",NA,"writer,director,producer"
"tt8976608","Rootwood","Horror","Horror,Mystery,Thriller","movie","83","0",3.2,432,"nm3231736","Marcel Walz","1986",NA,"director,writer,producer"
"tt8903836","Pretorius","Horror","Horror,Short","short","6","0",8.9,7,"nm3250749","Bret Miller","1990",NA,"director,producer,writer"
"tt7408776","Mori no iru basho","Biography","Biography,Comedy,Drama","movie","99","0",6.8,471,"nm3255587","Shûichi Okita","1977",NA,"director,writer,actor"
"tt8751994","Meso","Crime","Crime,Drama,Thriller","movie","120","0",7.7,279,"nm3261448","Sasa Hajdukovic","1984",NA,"director,producer,writer"
"tt8538582","Eindhalte","Drama","Drama,Short","short","10","0",8.7,9,"nm3270176","Edson da Conceicao","1987",NA,"director,assistant_director,camera_department"
"tt7464188","In Fabric","Comedy","Comedy,Drama,Fantasy","movie","118","0",6.2,13496,"nm3270827","Peter Strickland","1973",NA,"director,writer,producer"
"tt7895488","The Saturn Mission","Sci-Fi","Sci-Fi,Short","short","15","0",8.5,12,"nm3277731","James W. Hawk","1945",NA,"producer,writer,director"
"tt8354472","Gli anni","Documentary","Documentary,Short","short","20","0",6.8,19,"nm3303514","Sara Fgaier","1982",NA,"editor,director,producer"
"tt8043284","El Círculo","Comedy","Comedy,Drama,Fantasy","short","16","0",6.8,10,"nm3305734","Daniel González","1984",NA,"writer,director,editor"
"tt7875464","Las herederas","Drama","Drama","movie","98","0",6.6,3248,"nm3308584","Marcelo Martinessi","1973",NA,"director,writer,editor"
"tt9136156","Ada Kaleh","Short","Short","short","14","0",5.5,40,"nm3318421","Helena Wittmann","1982",NA,"cinematographer,director,writer"
"tt8094712","Natalie Wood: Death in Dark Water","Crime","Crime,Documentary","tvEpisode","43","0",7.1,32,"nm3323030","Matthew DeVoe","1976",NA,"assistant_director,director,camera_department"
"tt7333070","Vielmachglas","Comedy","Comedy,Drama","movie","95","0",5.1,579,"nm3323470","Florian Ross","1982",NA,"director,writer,cinematographer"
"tt8304276","Kislota","Drama","Drama","movie","97","0",5.9,1564,"nm3331028","Aleksandr Gorchilin","1992",NA,"actor,director,soundtrack"
"tt8512320","Target","Comedy","Comedy,Thriller","movie","93","0",4.1,614,"nm3341538","Raditya Dika","1984",NA,"writer,actor,director"
"tt6881432","Wo kein Schatten fällt","Mystery","Mystery","tvMovie","98","0",5.6,96,"nm3351479","Esther Bialas","1982",NA,"director,writer,producer"
"tt7950064","California Paranormal","Documentary","Documentary","movie","80","0",5.2,26,"nm3359084","Hunter Johnson","1986",NA,"miscellaneous,producer,actor"
"tt6223932","Temptation","Drama","Drama","movie","70","0",6.8,56,"nm3359328","Richard J. Moir","1989",NA,"writer,director,editor"
"tt8793220","The Way of the Bug","Comedy","Comedy","movie","99","0",4.4,44,"nm3370295","Shenyang Xiao","1981",NA,"actor,director"
"tt8665840","Crisscross","Drama","Drama","movie","116","0",5.6,393,"nm3377959","Birsa Dasgupta","1979",NA,"director,writer,producer"
"tt9082786","Freedom Is a Big Word","Documentary","Documentary","movie","71","0",9,8,"nm3383975","Guillermo Rocamora","1981",NA,"assistant_director,director,producer"
"tt8612096","Chicks on Boards","Documentary","Documentary","movie","78","0",7.6,15,"nm3394560","Dörthe Eickelberg","1975",NA,"director,writer,actress"
"tt8116612","Hattrick","Drama","Drama,Thriller","movie","93","0",5.9,806,"nm3395675","Ramtin Lavafipour","1973",NA,"director,writer,editor"
"tt3517306","Welcome to Curiosity","Thriller","Thriller","movie","95","0",4.2,1669,"nm3398958","Ben Pickering","1979",NA,"producer,director,writer"
"tt8544568","Almost Perfect","Thriller","Thriller","tvMovie","117","0",5.2,224,"nm3401440","Jake Helgren","1981",NA,"producer,writer,director"
"tt7521324","Babysitter's Nightmare","Mystery","Mystery,Thriller","tvMovie","90","0",4.6,874,"nm3401440","Jake Helgren","1981",NA,"producer,writer,director"
"tt4185538","Malacostraca","Horror","Horror,Short","short","16","0",6,90,"nm3405845","Charles A. Pieper","1986",NA,"director,writer,art_department"
"tt4501700","Stand Up Villero","Documentary","Documentary","movie","85","0",6.6,5,"nm3409662","Jorge Croce","1986",NA,"producer,director,writer"
"tt7868392","Jag tror jag är lite kär i dig","Short","Short,Thriller","short","9","0",7.5,63,"nm3410265","Maria Eriksson-Hecht","1986",NA,"director,writer,casting_department"
"tt7868400","Ahmed & Markus","Short","Short","short","9","0",6.7,32,"nm3410265","Maria Eriksson-Hecht","1986",NA,"director,writer,casting_department"
"tt7467240","Jitters","Drama","Drama,Mystery,Short","short","12","0",7.4,15,"nm3415406","Otoja Abit","1985",NA,"actor,producer,director"
"tt7398750","Curse of the Scarecrow","Horror","Horror","movie","84","0",2.4,394,"nm3456466","Louisa Warren","1986",NA,"producer,actress,director"
"tt7906262","Bride of Scarecrow","Drama","Drama,Horror","movie","89","0",2.5,254,"nm3456466","Louisa Warren","1986",NA,"producer,actress,director"
"tt10594626","Papa","Short","Short","short","3","0",7.9,8,"nm3471261","François Zabaleta","1960",NA,"director,cinematographer,editor"
"tt10608254","La femme de ton prochain","Short","Short","short","17","0",7,6,"nm3471261","François Zabaleta","1960",NA,"director,cinematographer,editor"
"tt10598242","Zéro Figure","Short","Short","short","38","0",6.2,6,"nm3471261","François Zabaleta","1960",NA,"director,cinematographer,editor"
"tt10620970","Mouvement d'humeur","Short","Short","short","5","0",7.2,6,"nm3471261","François Zabaleta","1960",NA,"director,cinematographer,editor"
"tt3484312","Zoe and the Astronaut","Drama","Drama,Romance,Sci-Fi","movie","88","0",6.2,115,"nm3482213","Eke Chukwu","1982",NA,"actor,writer,producer"
"tt2397617","To the Night","Drama","Drama,Romance","movie","102","0",5.5,131,"nm3497897","Peter Brunner","1983",NA,"director,writer,editor"
"tt9066786","The Bewitcher: A DP XXX Parody","Adult","Adult,Fantasy,Romance","video","135","1",6.8,8,"nm3504991","Danny D","1987",NA,"actor,producer,director"
"tt6327784","Dos Veces Tú","Drama","Drama,Fantasy,Mystery","movie","95","0",5.1,244,"nm3532398","Salomón Askenazi","1985",NA,"producer,editor,writer"
"tt9472658","Politseyskiy s Rublyovki. Novogodniy bespredel","Comedy","Comedy","movie","90","0",5.8,632,"nm3538945","Ilya Kulikov","1981",NA,"writer,producer,director"
"tt9600798","Zolotaya Orda","Adventure","Adventure,Drama,History","tvSeries","52","0",7.1,176,"nm3550267","Timur Alpatov","1977",NA,"director"
"tt8954536","Mujer nómade","Documentary","Documentary","movie","74","0",6.6,45,"nm3551347","Martín Farina","1982",NA,"cinematographer,producer,director"
"tt7326824","Bailaora","Mystery","Mystery,Short","short","15","0",7.1,35,"nm3560559","Rubin Stein","1982",NA,"miscellaneous,writer,director"
"tt8215356","Mr. Memento","Fantasy","Fantasy,Horror,Mystery","short","12","0",8.5,10,"nm3579104","Chris Heck","1987",NA,"writer,director,miscellaneous"
"tt7486356","Mr. Chandramouli","Comedy","Comedy,Romance,Sport","movie","139","0",5.1,255,"nm3595665","Thiru","1979",NA,"director,writer"
"tt6140148","Bullitt County","Action","Action,Drama,Thriller","movie","98","0",4.7,575,"nm3602711","David McCracken","1984",NA,"director,actor,writer"
"tt8386548","He Drinks","Comedy","Comedy,Horror,Short","short","6","0",6.8,5,"nm3623156","Michael Varrati","1982",NA,"writer,producer,director"
"tt8440078","Cat Noir","Animation","Animation,Short","short","6","0",6.9,13,"nm3625952","O'Neil Bürgi","1981",NA,"writer,editor,producer"
"tt7404062","Sanî/32","Thriller","Thriller","movie","110","0",5.7,91,"nm3629099","Kazuya Shiraishi","1974",NA,"director,assistant_director,writer"
"tt8764582","Tomerareru ka, oretachi o","Drama","Drama","movie","119","0",6.3,160,"nm3629099","Kazuya Shiraishi","1974",NA,"director,assistant_director,writer"
"tt7972838","Stomping Grounds","Drama","Drama,Family,Romance","short","20","0",7.5,17,"nm3633758","Bertie Gilbert","1997",NA,"actor,director,writer"
"tt7299388","Umi o kakeru","Drama","Drama,Mystery","movie","107","0",5.8,225,"nm3640621","Kôji Fukada","1980",NA,"director,writer,editor"
"tt8768514","Weightlifter","Short","Short,Sport","short","30","0",7.5,65,"nm3683052","Dmytro Sukholytkyy-Sobchuk","1983",NA,"director,writer,editor"
"tt8617064","Melody on Earth","Comedy","Comedy,Drama,Sci-Fi","movie","86","0",8,26,"nm3701636","Joshua Courtade","1981",NA,"writer,producer,actor"
"tt8901530","The Collector","Drama","Drama,Short,Thriller","short","29","0",4.3,12,"nm3701741","Thodoris Vournas","1983",NA,"director,producer,casting_department"
"tt8196068","Twisted Pair","Drama","Drama,Fantasy,Sci-Fi","movie","89","0",4.9,2470,"nm3718935","Neil Breen","1958",NA,"director,writer,editor"
"tt9447662","Suspended Inspector Boro","Action","Action,Crime,Thriller","movie","100","0",8.6,59,"nm3752091","Kenny Basumatary","1980",NA,"actor,director,writer"
"tt10520880","Tien Jaguára","Documentary","Documentary","movie","67","0",6.1,10,"nm3777147","Pavol Barabas","1959",NA,"director,writer,cinematographer"
"tt7914644","A Picnic Table, At Dusk","Short","Short","short","11","0",7.6,26,"nm3790439","Sheridan O'Donnell","1989",NA,"director,writer,editor"
"tt9111010","Bartu Ben","Comedy","Comedy,Drama","tvSeries","40","0",7.5,3422,"nm3796645","Tolga Karaçelik","1981",NA,"director,producer,writer"
"tt7318202","Kelebekler","Comedy","Comedy,Drama","movie","117","0",7.3,15418,"nm3796645","Tolga Karaçelik","1981",NA,"director,producer,writer"
"tt9174800","Zong xie","Horror","Horror","movie","106","0",5.3,392,"nm3837416","Shih-Han Liao","1978",NA,"director,writer,producer"
"tt7890408","O Clube dos Canibais","Comedy","Comedy,Horror","movie","81","0",5.7,988,"nm3845823","Guto Parente","1983",NA,"editor,director,writer"
"tt8886288","Sobre Tudo Sobre Nada","Documentary","Documentary","movie","87","0",7,15,"nm3868166","Dídio Pestana","1978",NA,"sound_department,composer,director"
"tt3118968","The Last One","Action","Action,Adventure,Fantasy","movie","85","0",7,34,"nm3873857","Lee Thongkham","1986",NA,"director,producer,writer"
"tt9101048","Cankar","Biography","Biography","movie","93","0",6.8,19,"nm3889227","Amir Muratovic","1966",NA,"director,writer,editor"
"tt6147874","Future Lies","Sci-Fi","Sci-Fi,Thriller","movie","118","0",7.1,28,"nm3891975","Nicholas Bushman","1984",NA,"writer,director,editor"
"tt9020610","The Thing (2011 Prequel) Kill Count","Comedy","Comedy,Horror","tvEpisode","16","0",7.9,32,"nm3919302","James A. Janisse","1989",NA,"producer,writer,editor"
"tt8265752","Freddy vs. Jason (2003) Kill Count","Comedy","Comedy,Horror","tvEpisode","16","0",8.1,33,"nm3919302","James A. Janisse","1989",NA,"producer,writer,editor"
"tt8150768","Somos tr3s","Drama","Drama","movie","89","0",5.9,355,"nm3952190","Marcelo Briem Stamm","1974",NA,"director,writer,editor"
"tt8873964","Thin Ice","Comedy","Comedy,Drama,Mystery","short","11","0",4.8,33,"nm3953794","Joosje Duk","1994",NA,"director,actress,writer"
"tt8135000","Dead De La Créme","Drama","Drama,Horror,Romance","movie","60","0",4.4,40,"nm4007893","Jaiden Frost","1989",NA,"writer,director,cinematographer"
"tt8766224","Ne Bom Vec Luzerka","Drama","Drama","movie","88","0",7.1,298,"nm4022917","Ursa Menart","1985",NA,"director,writer,assistant_director"
"tt9059642","Incel","Drama","Drama,Short","short","19","0",4.8,111,"nm4029843","John Merizalde","1990",NA,"miscellaneous,assistant_director,director"
"tt9586212","Cigüeñas","Drama","Drama","movie","85","0",5.3,13,"nm4044696","Heriberto Acosta","1972",NA,"cinematographer,director,writer"
"tt8856522","Il ritorno del maestro (Return of the Master)","Crime","Crime,Drama,Horror","short","18","0",2.7,11,"nm4087886","Mykola Yeriomin","1992",NA,"writer,miscellaneous,actor"
"tt3894958","Paranormal Demons","Horror","Horror","movie","96","0",3,287,"nm4103556","David Brückner","1988",NA,"actor,producer,director"
"tt9025526","L'Homme et la mer","Short","Short","short","4","0",8.3,13,"nm4119296","Patrick Müller","1981",NA,"director,editor,cinematographer"
"tt9066716","Säv, säv, susa","Short","Short","short","3","0",8,11,"nm4119296","Patrick Müller","1981",NA,"director,editor,cinematographer"
"tt9013670","Le Mousse","Drama","Drama,Short","short","3","0",6.8,8,"nm4119296","Patrick Müller","1981",NA,"director,editor,cinematographer"
"tt8654718","Sheikh's Watermelons","Comedy","Comedy,Drama,Short","short","23","0",8.1,30,"nm4141599","Kaouther Ben Hania","1977",NA,"director,writer,cinematographer"
"tt8873624","Kluci z hor","Comedy","Comedy,Drama","movie","90","0",5.6,31,"nm4160160","Tomás Magnusek","1984",NA,"actor,director,writer"
"tt8727698","And... CUT","Action","Action,Short","short","11","0",8.2,21,"nm4171752","Marina Bruno","1995",NA,"director,writer,editor"
"tt8997038","Unstill","Adventure","Adventure,Drama","movie","78","0",8.2,16,"nm4178670","Andraz Kadunc","1991",NA,"assistant_director,director,camera_department"
"tt7334842","Átalakítás folyamatban","Short","Short","short","20","0",9.4,16,"nm4179314","Cristina Grosan","1987",NA,"writer,director,actress"
"tt8046334","My Loneliness Is Killing Me","Drama","Drama,Short","short","17","0",7.4,65,"nm4191614","Tim Courtney","1983",NA,"director,composer,producer"
"tt8693654","Kalam Asfar","Comedy","Comedy,Drama","tvSeries","43","0",7.3,48,"nm4193076","Haya Abdulsalam","1983",NA,"actress,director,assistant_director"
"tt9033648","Amerikanische Impressionen - Entdecken Sie den Westen!","Documentary","Documentary","video","76","0",9.3,11,"nm4199239","Stephan Taubert","1988",NA,"actor,director,editor"
"tt7914972","Na krátko","Drama","Drama,Family","movie","103","0",5.8,35,"nm4209656","Jakub Smíd","1984",NA,"director,actor,writer"
"tt8563704","Drew Michael","Comedy","Comedy","tvSpecial","60","0",5.5,402,"nm4273797","Jerrod Carmichael","1987",NA,"producer,writer,actor"
"tt8661178","Distance","Drama","Drama","movie","100","0",7.1,68,"nm4274640","Perci M. Intalan","1972",NA,"miscellaneous,producer,director"
"tt8442186","Vessel/Greed","Horror","Horror,Short","short","3","0",9.3,8,"nm4275920","Nathan Alan Thomas","1990",NA,"actor,producer,director"
"tt10068734","When I've Wanted to Die","Drama","Drama,Short","short","10","0",8.5,17,"nm4331196","Anna Akana","1989",NA,"actress,producer,director"
"tt6773126","Tucked","Drama","Drama","movie","80","0",6.9,840,"nm4335588","Jamie Patterson","1986",NA,"producer,director,writer"
"tt9140012","Runaway Nightmare","Horror","Horror","tvMovie","45","0",6,53,"nm4341114","Dustin Ferguson","1982",NA,"director,editor,producer"
"tt9200668","House of Pain","Thriller","Thriller","movie","73","0",5.1,90,"nm4341114","Dustin Ferguson","1982",NA,"director,editor,producer"
"tt9140026","Return of the Living Dead Part II: Extravaganza!","Short","Short","video","3","0",1.8,12,"nm4341114","Dustin Ferguson","1982",NA,"director,editor,producer"
"tt8824852","Yuva","Drama","Drama","movie","119","0",5,225,"nm4404267","Emre Yeksan","1981",NA,"producer,director,writer"
"tt7423858","Sunkesari","Drama","Drama,Horror","movie","138","0",4.5,54,"nm4405897","Arpan Thapa","1979",NA,"actor,writer,director"
"tt8737120","You, Your, Yours","Drama","Drama,Romance","movie","104","0",5.4,16,"nm4409181","Daigo Matsui","1985",NA,"director,writer,actor"
"tt6226198","Steady Eddie","Drama","Drama,Short","short","17","0",9.6,10,"nm4428462","Joshua Amar","1992",NA,"director,writer,camera_department"
